"replicate","generation","k","subset","n_poly_global","n_poly_pop","He","sumAe_total","sumAe_within","ok","n_edges","mean_delta","mean_abs_delta"
31,2999,4,1,4,2.72,0.2208035,6.86196614200318,5.48686258017833,1,74,-0.000373175982755061,0.0322607096684657
31,2999,4,2,4,2.92,0.172547,6.3856968326464,5.06611084717185,1,92,-0.00585720199416267,0.0411142405448789
31,2999,4,3,4,2.68,0.186921,6.28478088024054,5.21528695204332,1,81,-7.37466786604999e-05,0.0363334635542391
31,2999,5,1,5,3.8,0.2618264,8.96257753083993,7.26356747558816,1,99,0.00193711166386796,0.0363580626779777
31,2999,5,2,5,3.52,0.245922,8.84537476087826,7.11486094253367,1,92,0.00424925648374187,0.0337024911673013
31,2999,5,3,5,3.36,0.1916012,8.57904275098917,6.56654007442558,1,83,-0.000549544888066068,0.0393037231513186
31,2999,6,1,6,3.32,0.149742,9.33981901231073,7.46063631385979,1,73,0.00515164182003811,0.042870354087273
31,2999,6,2,6,4.28,0.206898666666667,10.1901185771382,8.05336423722764,1,82,0.00887219320447053,0.040779938367093
31,2999,6,3,6,4.36,0.223458666666667,9.83047520748795,8.23930657493731,1,87,0.0144208481330092,0.0411931995866687
31,2999,8,1,8,6.04,0.24132725,13.9109610566894,11.2146224819736,1,93,0.00150939453690048,0.0277320553253328
31,2999,8,2,8,6.48,0.2406525,14.0054499733992,11.1990885165018,1,95,0.00387260354544477,0.0372305422512336
31,2999,8,3,8,5.56,0.21210625,12.7452066788012,10.8260667055828,1,95,-0.00474921217363236,0.0285236858387324
31,2999,10,1,10,7.24,0.2297676,17.0267692277284,13.8342452470048,1,95,0.00165654075765715,0.0365476499920312
31,2999,10,2,10,7.2,0.2374498,17.0386479569525,14.0463078250213,1,87,0.00818400128211036,0.046474234802069
31,2999,10,3,10,7.12,0.2131768,16.6160994494408,13.5133206992641,1,96,-0.00143416781987056,0.0301625273701232
31,2999,12,1,12,8.84,0.238362166666667,20.5484968464373,16.8231284201659,1,97,0.0074786543095427,0.0366814683498034
31,2999,12,2,12,8.68,0.2262505,20.1741831712877,16.5519027373744,1,99,-0.000819729441180948,0.0330889676638795
31,2999,12,3,12,8.72,0.2319055,20.6636339157887,16.6805492798314,1,97,0.000692577648563138,0.0322665482892751
32,2999,2,1,2,1.2,0.109859,3.10992753125505,2.30227797684385,1,58,0.117435607433955,0.161997781597879
32,2999,2,2,2,1.32,0.169003,2.96019733914872,2.5483961152893,1,38,0.00862751544617062,0.137033770256804
32,2999,2,3,2,1.24,0.188455,3.76482099520965,2.62447546706858,1,42,-0.0239635792673644,0.163417491204087
32,2999,3,1,3,2.08,0.202010666666667,4.87742707873216,4.01819389845195,1,56,0.0096288784763109,0.0621555207028835
32,2999,3,2,3,1.72,0.153501333333333,4.66562938579951,3.75920879911312,1,41,0.0237398092343136,0.0785452951994783
32,2999,3,3,3,2.36,0.268437333333333,4.61405826661844,4.42689471550656,1,78,0.000164009396414408,0.0485073589186038
32,2999,4,1,4,3.36,0.289473,6.63677930085102,6.02800873676756,1,118,-0.00985513485789065,0.0280301553229461
32,2999,4,2,4,2.24,0.177677,7.26475629177761,5.20792589108274,1,54,0.0142578007543921,0.0807401072331131
32,2999,4,3,4,3.12,0.2850175,7.31867646724567,6.00692804557454,1,76,0.017942285222784,0.0548629868401739
32,2999,5,1,5,3.84,0.2460492,8.36898140564879,7.12084895178602,1,52,-0.0164847868396442,0.0654819133950113
32,2999,5,2,5,3,0.1876924,8.58938738200039,6.59373666028538,1,68,0.00163844741264138,0.0629964615988222
32,2999,5,3,5,3.16,0.1914968,7.1520873879175,6.61830437895631,1,102,0.0194616901848041,0.032273277750027
32,2999,6,1,6,3.68,0.181771333333333,10.3392671205951,7.83716220086434,1,76,0.00752444268137547,0.0451091002499679
32,2999,6,2,6,3.96,0.197185666666667,10.1931025524452,7.98920268986383,1,86,0.00595225404451112,0.0400217056409309
32,2999,6,3,6,4.68,0.242555333333333,9.55703272781851,8.51348996871594,1,107,-0.00374215879842767,0.0278475646702093
32,2999,8,1,8,5.2,0.20215975,12.301889767692,10.7706654929786,1,92,0.00884774505091405,0.0339221810766727
32,2999,8,2,8,5.48,0.2045,12.6250764366644,10.7403131020886,1,79,0.00908906319644918,0.0495521510362128
32,2999,8,3,8,5.84,0.2327475,13.9193971591446,11.1686410758882,1,87,0.00514833870360927,0.0435820502207184
32,2999,10,1,10,7.64,0.2548762,16.5962832907049,14.4343226869585,1,99,0.00523393624578421,0.0248020329276162
32,2999,10,2,10,6.92,0.2168354,16.8889908838473,13.6839081998747,1,92,0.00361579686169719,0.0292707230552137
32,2999,10,3,10,6.6,0.199827,15.8065266607523,13.3474411593224,1,97,0.00639981936126856,0.0364170589450998
32,2999,12,1,12,7.76,0.2031715,19.6650760471534,16.144601124851,1,86,0.00768103255412274,0.0329008926302956
32,2999,12,2,12,7.8,0.201554,18.9996362217444,16.0869212605579,1,96,0.0139799394296207,0.0377930384640387
32,2999,12,3,12,8.2,0.2277115,20.5110757977177,16.7146427432278,1,89,0.00809268415381004,0.0363419209759257
33,2999,2,1,2,2,0.350027,3.88233052371453,3.20292021485977,1,49,0.0223971023766952,0.0921327184833529
33,2999,2,2,2,1.84,0.352751,3.60953351531578,3.26579985674273,1,70,-0.00477669296773266,0.0687998452397
33,2999,2,3,2,1.68,0.260386,3.31743603663883,2.8921982350485,1,59,0.00210504994211983,0.0964410786194337
33,2999,3,1,3,2.76,0.305202,5.32243620191387,4.54322819939944,1,88,0.0266226910275712,0.0491980485239866
33,2999,3,2,3,2,0.190588666666667,4.65394185835293,3.94319309794666,1,58,0.058703916848836,0.0940882145789953
33,2999,3,3,3,1.52,0.130591333333333,4.38581663195426,3.64788428375034,1,68,0.0284688321244047,0.120330009787241
33,2999,4,1,4,2.84,0.22255,6.66235156153415,5.48967137418523,1,70,0.0403438444748965,0.0680393256833838
33,2999,4,2,4,2.72,0.2059055,5.88778134470715,5.3696134321118,1,69,0.00585599865321614,0.0492690409994929
33,2999,4,3,4,3.4,0.2914005,6.58283556198234,6.01978797172036,1,99,0.0210311063861624,0.0477855310420309
33,2999,5,1,5,4,0.2804796,8.21970200648519,7.41852372813277,1,92,0.00869317600377847,0.0423721570639735
33,2999,5,2,5,3.76,0.2348384,7.79836159153033,6.98755748371651,1,84,0.0123892093246947,0.0407366791257662
33,2999,5,3,5,4.28,0.2890872,9.00622649454885,7.48562000671185,1,82,0.0100107549015844,0.0552268290160623
33,2999,6,1,6,4.84,0.275415666666667,10.4364313818095,8.86053314975777,1,103,-0.000633390222296187,0.0410797682801605
33,2999,6,2,6,5.12,0.281708,10.5884411610226,8.87113140813875,1,95,0.0156497607872546,0.0356648992811569
33,2999,6,3,6,5.12,0.287502,10.0370276295349,8.9917565158067,1,123,-0.00398135982305407,0.0275361171646914
33,2999,8,1,8,6.52,0.280772,13.9198709120352,11.8837023723369,1,111,0.00899030641349861,0.0346672832079261
33,2999,8,2,8,6.16,0.26199575,13.397104802414,11.6416544880892,1,109,0.00144686285935642,0.0409548862389709
33,2999,8,3,8,5.88,0.2325355,12.6877004960604,11.1938913584491,1,96,0.00940101957792984,0.0437488457771586
33,2999,10,1,10,8.24,0.282586,17.7686329854194,14.8732885133529,1,98,0.014078402537351,0.041864328344408
33,2999,10,2,10,8.24,0.273888,16.6892777396511,14.6923046917823,1,119,0.00267892699976877,0.0343968859829213
33,2999,10,3,10,8.68,0.2922484,17.4727626456243,15.0456328727458,1,131,0.00266069617000289,0.0251727985823506
33,2999,12,1,12,9.56,0.258935666666667,19.2600083027528,17.2906019887746,1,117,0.00455648122478489,0.0342535387176158
33,2999,12,2,12,8.92,0.230679166666667,19.0698730661956,16.7092801171447,1,106,0.00973710816767561,0.0318739498939397
33,2999,12,3,12,9.76,0.2751865,20.5236590784794,17.6999861208303,1,112,0.0122795761342789,0.0307816531138091
34,2999,2,1,2,1.32,0.219122,3.8986238825428,2.73410042693583,1,66,-0.0379148091360091,0.0982518945184125
34,2999,2,2,2,1.8,0.298107,3.43952375488703,3.00638988680418,1,54,-0.0095398438400331,0.0855761946507604
34,2999,2,3,2,1.72,0.263662,2.96514580989056,2.8654940849789,1,66,-0.00102397512640766,0.0731520435813329
34,2999,3,1,3,1.92,0.187732666666667,4.30313486618109,3.93736760100972,1,67,0.0148853218282085,0.0638133130952949
34,2999,3,2,3,1.96,0.183927333333333,4.23877599470649,3.88962865017385,1,59,-0.0148452978838014,0.065075780046688
34,2999,3,3,3,2.04,0.206890666666667,4.71315393970296,4.03052445199913,1,63,-0.0151766044022084,0.0476233492795955
34,2999,4,1,4,3.04,0.2362585,6.7646020682321,5.6003816182807,1,91,0.0028231771254473,0.039570757808507
34,2999,4,2,4,2.44,0.170416,5.95103039968446,5.11969475423983,1,58,0.00092006395429257,0.0652335065322545
34,2999,4,3,4,3.56,0.253162,7.36285114323746,5.65632307242775,1,90,0.0117777652070219,0.0390333642400317
34,2999,5,1,5,4.16,0.2842488,9.42467937852878,7.43459247101143,1,93,-0.00622457806298153,0.0432059730617414
34,2999,5,2,5,4.24,0.2908244,9.75778814642333,7.48559346901343,1,95,0.0023815910605437,0.0373579637101647
34,2999,5,3,5,3.4,0.2200204,7.51886588334704,6.89221780168503,1,85,-0.00524765015665894,0.04240548183149
34,2999,6,1,6,5,0.264644,10.2482680606615,8.70292721110529,1,98,0.00688135628342681,0.0391188435687465
34,2999,6,2,6,4.6,0.232629666666667,10.3699554908943,8.31075872739939,1,100,0.00549748436581384,0.0348621301885321
34,2999,6,3,6,4.4,0.234361666666667,10.029068127824,8.3916933257098,1,108,-0.0100176996724748,0.0354373077582182
34,2999,8,1,8,6.8,0.27240875,13.6354643707413,11.6772167300059,1,96,0.00700921496308352,0.0384310092502377
34,2999,8,2,8,6.32,0.24563525,13.3349628929152,11.2788007395845,1,97,0.00476158323553899,0.039703938702213
34,2999,8,3,8,6.32,0.25713025,13.257001837575,11.4762224215567,1,91,-0.00450588533412071,0.0465709484553335
34,2999,10,1,10,7.36,0.2279806,16.1959853590934,13.810078336641,1,103,0.0121589447141024,0.0358146682007294
34,2999,10,2,10,8.08,0.2656338,17.4690173227425,14.5115704679521,1,102,-0.000694148741528269,0.0341039842591464
34,2999,10,3,10,8.04,0.239902,17.0562328777051,13.9657444011538,1,101,0.00034208142041545,0.0353928194789129
34,2999,12,1,12,8.84,0.239736833333333,19.4013417532418,16.8801616277001,1,100,-0.00418207984223732,0.0318255967613298
34,2999,12,2,12,8.72,0.224152666666667,19.2076145282611,16.5153698705571,1,93,-0.00456970843110809,0.0383231049650234
34,2999,12,3,12,9.52,0.2413615,19.5251186896555,16.842052950965,1,91,0.00495170883527321,0.0392116881340712
35,2999,2,1,2,1.52,0.279826,3.72989010056628,2.99112717741307,1,43,0.0787344430612457,0.182236697525029
35,2999,2,2,2,1.84,0.340637,3.56483075910109,3.18595735354881,1,65,-0.0101375054647588,0.0694858759501233
35,2999,2,3,2,1.68,0.29079,3.24812982807902,2.98508645646123,1,61,-0.00858548987936615,0.0739490442077158
35,2999,3,1,3,1.96,0.207126666666667,4.59487091419245,4.0734182842394,1,64,-0.0177087189476994,0.0706596093755388
35,2999,3,2,3,2.28,0.24232,5.05682243534144,4.20219179638478,1,63,0.00302516192701942,0.0605340432698709
35,2999,3,3,3,1.92,0.213454,5.03420616381096,4.09427703001379,1,53,-0.00342302890224708,0.0620555438999622
35,2999,4,1,4,3.52,0.2974445,6.7332615025618,6.03180558511226,1,101,0.007444355150428,0.0377901739271394
35,2999,4,2,4,3.08,0.288849,7.30192317382615,6.01929210627514,1,89,-0.00691368672663638,0.0381646680450326
35,2999,4,3,4,2.88,0.252271,6.89528328105045,5.73443347247956,1,64,0.00743361078476437,0.0608818938851129
35,2999,5,1,5,3.56,0.2134256,7.93795757326841,6.76164852120728,1,66,-0.00820647705113703,0.0594316497824371
35,2999,5,2,5,3.48,0.2223828,8.50009601256623,6.85034035868381,1,79,-0.0184007067046885,0.0601958237181144
35,2999,5,3,5,3.72,0.2532168,8.1078926024361,7.15983698338374,1,96,-0.0139383605350534,0.0518235136590238
35,2999,6,1,6,4.6,0.256651666666667,9.73862358528249,8.62190685542631,1,100,-0.0127688125093698,0.0424042115372651
35,2999,6,2,6,5.04,0.290111,9.70206673216034,8.97316026969012,1,107,0.00490241823749475,0.0343447307786943
35,2999,6,3,6,4.88,0.287290333333333,10.5336828890921,8.95283845474251,1,90,0.00282366505893729,0.0332519538640274
35,2999,8,1,8,6,0.27615025,14.1004540045227,11.8529392805631,1,90,-0.00239955431439178,0.038019881338731
35,2999,8,2,8,5.84,0.24900125,13.3217252440665,11.4076801695589,1,99,-0.00215382263895267,0.033737946683367
35,2999,8,3,8,6.04,0.26291025,13.4144440260652,11.6265117972757,1,111,-0.00476512397886599,0.0253184689364134
35,2999,10,1,10,7.76,0.2741374,17.4421235767891,14.7453590092037,1,103,0.0031233420848588,0.0278138353196231
35,2999,10,2,10,7.28,0.2481548,16.9076818693862,14.2312623624502,1,86,-0.0122527180209897,0.035550774234777
35,2999,10,3,10,7.6,0.2606342,16.8388064594941,14.4048627534761,1,91,-0.00298170993823851,0.0369912191019636
35,2999,12,1,12,9,0.252048333333333,20.1326321522847,17.1458934594706,1,88,-0.00905030362459044,0.0365895855857331
35,2999,12,2,12,8.92,0.259581166666667,20.3182555317853,17.3104732612102,1,83,-0.00558942898432366,0.0367690814585225
35,2999,12,3,12,8.92,0.256995833333333,20.5866193925424,17.2889658595318,1,84,-0.0106002771091162,0.0396243455142155
36,2999,2,1,2,1.84,0.280277,3.60599177221085,2.9296657274522,1,64,0.0138218817813628,0.0648748447697257
36,2999,2,2,2,1.36,0.256167,3.5549506833563,2.91467756810433,1,47,0.075062658315795,0.134637011512362
36,2999,2,3,2,1.64,0.203979,3.18381870299513,2.65690941449598,1,64,-0.0342148181588411,0.071268695112137
36,2999,3,1,3,2.16,0.224084666666667,5.59379756403062,4.12463972374569,1,70,0.00523649784159449,0.0749484937164019
36,2999,3,2,3,2.52,0.238956666666667,4.8348094356119,4.21643499246557,1,63,0.00671305079599762,0.0579164950730762
36,2999,3,3,3,2.4,0.234207333333333,4.69478621379172,4.19661402520741,1,66,-0.00845370657616693,0.0695698203314773
36,2999,4,1,4,3.04,0.2312915,6.16907457122035,5.6226288256063,1,72,0.0045105552789998,0.0481161500169559
36,2999,4,2,4,2.92,0.2236275,6.58692928570795,5.49587530759638,1,89,0.00039143301313322,0.0527019706466047
36,2999,4,3,4,2.76,0.18668,5.85505768972636,5.21483836088893,1,89,-0.00557861771823085,0.0462386705992348
36,2999,5,1,5,4.04,0.23604,8.40470476993409,6.99511636997427,1,89,-0.0124142747695832,0.0514216072789572
36,2999,5,2,5,3.08,0.1846556,8.24769888654982,6.58966734411396,1,84,0.0145100775676877,0.0439877688419931
36,2999,5,3,5,3.24,0.1597712,7.08335846185197,6.30186658621951,1,81,-0.00360193092669576,0.0473149039961334
36,2999,6,1,6,4,0.214249,9.61377581470272,8.23655736015747,1,96,0.0181112314039569,0.0402429779517209
36,2999,6,2,6,4.6,0.227951,9.38337255130704,8.35970049785126,1,110,0.000295061621854306,0.0321908435108224
36,2999,6,3,6,4.2,0.236150666666667,9.99762599922405,8.44613583248469,1,104,0.00562727404544838,0.0296786599543932
36,2999,8,1,8,6.04,0.2236345,13.4189828110979,11.0217414602633,1,99,0.0152572669466637,0.0357207838177475
36,2999,8,2,8,5.76,0.22344525,13.5050770813419,11.076544576976,1,83,-0.00183804619983603,0.042280107874822
36,2999,8,3,8,4.96,0.17788225,12.4069309998631,10.3864455275657,1,93,0.00413377389549178,0.0449666997819835
36,2999,10,1,10,6.92,0.1918626,16.991194247543,13.1692825659001,1,89,0.0192807566963891,0.0402124100733636
36,2999,10,2,10,7.24,0.214976,17.2399041178358,13.6370906611522,1,96,0.000838865852289928,0.0319719454491229
36,2999,10,3,10,6.84,0.2025102,16.450582335654,13.4252958949271,1,87,-0.00378512433913509,0.0477343606325478
36,2999,12,1,12,8.72,0.208576333333333,19.5367982713136,16.1928717758383,1,86,0.00108802827446159,0.0355892847596284
36,2999,12,2,12,8.44,0.216737666666667,20.5495236654042,16.4686805027923,1,94,0.0107461292451845,0.0292536639868806
36,2999,12,3,12,8.72,0.213111833333333,20.2963061009698,16.3022455661087,1,89,0.0053626258163448,0.0364643289294109
37,2999,2,1,2,1.08,0.213888,3.59614158241692,2.78128735702165,1,39,0.173798887840319,0.252501150751022
37,2999,2,2,2,1.12,0.107099,2.45013619327934,2.3264055301949,1,65,-0.0242583643427987,0.121898442875555
37,2999,2,3,2,1.56,0.280381,3.34330991475718,2.96602248200707,1,51,-0.0193507414775174,0.0859683238090066
37,2999,3,1,3,1.84,0.189740666666667,4.62937282387028,3.94753656650395,1,61,-0.0128758374791075,0.0673331516045176
37,2999,3,2,3,1.68,0.169410666666667,4.41760187775302,3.8752021710908,1,46,-0.0109460441965143,0.0923497284958741
37,2999,3,3,3,2.08,0.178852666666667,4.44898485644935,3.87604038476629,1,59,0.00361374299007319,0.07605251827538
37,2999,4,1,4,2.6,0.170775,6.59434990612021,5.16402641202646,1,76,0.0121281660117605,0.0491459608827754
37,2999,4,2,4,2.4,0.131999,5.10630803385829,4.85854006489009,1,70,-0.00655048262041102,0.0813809138504675
37,2999,4,3,4,3.4,0.2845385,7.05417983907358,5.95695961668928,1,95,0.0202670613936586,0.0382693800254538
37,2999,5,1,5,3.2,0.1737196,8.31465075028414,6.4821139194147,1,75,0.00483388090157318,0.0617867863307033
37,2999,5,2,5,3.16,0.168718,8.09142743114206,6.44766373096791,1,81,-0.00283128555389155,0.0487880584477182
37,2999,5,3,5,3.2,0.1736084,7.61788201489006,6.4885192237161,1,85,0.00825824041849979,0.0465724466597468
37,2999,6,1,6,4.48,0.239851333333333,9.77680181533053,8.47941421107671,1,117,-0.00229651959767018,0.0272410575408224
37,2999,6,2,6,4.12,0.204037,9.03316510432189,8.08377074747631,1,85,0.000574439255689173,0.0458372505032032
37,2999,6,3,6,5.2,0.251988,10.3380070074686,8.4951846277309,1,94,0.00216020623779483,0.0335095704070995
37,2999,8,1,8,5.4,0.19218375,12.8749352221505,10.6221509796228,1,84,-0.00534522597755987,0.0393425218046417
37,2999,8,2,8,5.24,0.18304525,12.2412141042351,10.4415167003603,1,98,0.00389365527747218,0.0325866709090747
37,2999,8,3,8,5.2,0.195651,12.1159695830863,10.6700419712993,1,106,0.00208744250961728,0.0285263017263867
37,2999,10,1,10,7.44,0.227877,17.0404283831359,13.8619472355507,1,92,-0.00951736780842616,0.0304169261838133
37,2999,10,2,10,7.4,0.2146384,16.0069311667472,13.6239087025895,1,96,0.00187485100649277,0.0326604151218511
37,2999,10,3,10,7.12,0.2053028,16.1425034828625,13.4472747643183,1,90,-0.00175687553851393,0.0340803548824914
37,2999,12,1,12,8.04,0.195141333333333,19.1170414782247,15.9754940116336,1,99,0.00198301886732122,0.0298467003203389
37,2999,12,2,12,8.56,0.2085195,19.3890701476536,16.2127541531685,1,94,-0.00400404380104487,0.0338048129238613
37,2999,12,3,12,8.28,0.203281166666667,19.0090736450475,16.1341738359672,1,110,0.00627805606414211,0.0299175549801932
38,2999,2,1,2,2,0.367492,3.88002741099913,3.29836422258915,1,58,0.0430061915832146,0.0716985688587678
38,2999,2,2,2,1.92,0.357907,3.96004803602746,3.26086891480194,1,68,-0.0143760646003422,0.0644451588092837
38,2999,2,3,2,1.08,0.127912,2.38707060964072,2.37629547602034,1,43,-0.0398082520830668,0.157048380476279
38,2999,3,1,3,2.4,0.303122,5.26987036020757,4.64262258013493,1,59,0.0175080845390532,0.0833678556731569
38,2999,3,2,3,1.96,0.216864666666667,4.59918287616243,4.14104144457227,1,61,-0.0156813219176164,0.0780249318189232
38,2999,3,3,3,1.88,0.213061333333333,4.93099557722905,4.10709024106298,1,57,0.00961291411947346,0.0636627873256652
38,2999,4,1,4,3.4,0.3191345,7.37471863474671,6.26515594868061,1,84,-0.00188233178242989,0.0431697336061155
38,2999,4,2,4,3.2,0.2891275,7.5112647997334,6.05685234175043,1,75,0.00807902716241451,0.0453584217497347
38,2999,4,3,4,2.84,0.233357,7.33042215732109,5.58341850108333,1,70,0.0120240423333327,0.052378839967959
38,2999,5,1,5,3.08,0.2108812,8.46700243833734,6.83690010949006,1,79,-0.0063697689528735,0.0455521557407826
38,2999,5,2,5,4.44,0.3181916,8.67538804040983,7.80689672593982,1,120,0.00909816464662098,0.031669017133028
38,2999,5,3,5,3.88,0.2812392,8.97960431048353,7.46171269146565,1,93,0.00192204790730663,0.0337204454645249
38,2999,6,1,6,4.84,0.300150666666667,10.5266748914672,9.18187412540801,1,115,0.0115372432740067,0.0340357683297109
38,2999,6,2,6,4.8,0.275893666666667,10.6535750194026,8.88154115342328,1,106,0.0118254915883584,0.0286377483877387
38,2999,6,3,6,4.6,0.280735,10.2593366620683,8.98361638498599,1,122,0.0127582827442768,0.0288132217559498
38,2999,8,1,8,6.24,0.263065,13.6456389558819,11.6064573942504,1,112,0.00261664252880528,0.0257208117114995
38,2999,8,2,8,6.24,0.2797785,13.5272191802275,11.9260405256648,1,128,0.0127875528137374,0.0264023595743067
38,2999,8,3,8,5.64,0.258409,13.3541720841838,11.6620904127903,1,110,-0.00100057287252059,0.0215264548700208
38,2999,10,1,10,8,0.2875784,17.6445402052204,15.0817385609314,1,116,-0.00163829729620015,0.0260670218724663
38,2999,10,2,10,8.2,0.3037808,18.2686949146721,15.418929800378,1,103,0.00331019103027011,0.0260144766017266
38,2999,10,3,10,8.4,0.295741,17.537305093617,15.1445963871092,1,116,0.00162090179782277,0.0288830903553086
38,2999,12,1,12,9.84,0.2883425,21.4310739454831,18.0367378192596,1,109,0.0107351088137763,0.028351918263311
38,2999,12,2,12,9.28,0.2662975,20.9065948177643,17.5688926277352,1,101,-0.00456772155822925,0.0266025153887432
38,2999,12,3,12,9.92,0.294594333333333,21.6974431834536,18.1870355572695,1,104,0.00130234133845369,0.0305103029518298
39,2999,2,1,2,1.44,0.234872,2.99108660403014,2.80466378774574,1,42,0.0149162599283202,0.0947051585456041
39,2999,2,2,2,1.4,0.178754,3.40124443067733,2.55988720789977,1,68,-0.0430630084076465,0.117590540160906
39,2999,2,3,2,1.56,0.238457,3.81976843682253,2.83434971512001,1,42,0.0206811100854116,0.141950054315528
39,2999,3,1,3,2.44,0.232885333333333,5.39347275076895,4.16159478100557,1,55,0.00926850630977193,0.0730002719456787
39,2999,3,2,3,2.08,0.163088,5.31053335098834,3.79257729373212,1,60,-0.0217097719284516,0.0826040823130968
39,2999,3,3,3,2.44,0.225554,5.14094497306547,4.15528765215882,1,52,0.0362588639237377,0.105444721715947
39,2999,4,1,4,2.76,0.1959635,6.01869995612156,5.29254983991481,1,63,0.00917250355108522,0.0800207966052034
39,2999,4,2,4,3.2,0.183379,6.63892038638788,5.16898099638927,1,67,0.011865071609786,0.056085444604478
39,2999,4,3,4,2.88,0.1915195,5.97318669787929,5.26895657857569,1,65,0.0145025825276407,0.0485872508321419
39,2999,5,1,5,4.2,0.2384752,9.12503831568607,7.01073334764284,1,76,0.00057349177693266,0.0469042779068613
39,2999,5,2,5,3.6,0.2115732,8.01796294781231,6.78119556014821,1,63,0.016496489172104,0.0574524055096469
39,2999,5,3,5,3.6,0.1926444,9.11889405354774,6.60574200976813,1,63,0.00203689496570908,0.0617146295362195
39,2999,6,1,6,4.48,0.220877333333333,10.1170690244942,8.22960875255543,1,86,0.000410505689763182,0.0385971313214693
39,2999,6,2,6,4.6,0.216315666666667,10.7523371700286,8.17556874457533,1,73,0.020123938563352,0.0465699954742265
39,2999,6,3,6,4.76,0.219951666666667,10.0371232623001,8.22692229227127,1,74,0.00699076058002356,0.0414232251723422
39,2999,8,1,8,5.96,0.2028565,13.7784976383669,10.6806113728144,1,65,0.0220755684183277,0.0514598393696156
39,2999,8,2,8,5.96,0.18171825,13.6045876661552,10.3591073820638,1,88,0.0057688373184274,0.0365064396487333
39,2999,8,3,8,5.6,0.18025,12.2371210186174,10.3355968448097,1,81,0.0193306371788486,0.0440031699591016
39,2999,10,1,10,6.96,0.1875664,16.7290074763069,13.1011906237404,1,73,0.00867449866280441,0.0444419367288839
39,2999,10,2,10,7.44,0.2054204,16.2172045961366,13.4047651390649,1,83,0.0216139550432262,0.0403498327395644
39,2999,10,3,10,7.52,0.2103564,16.0558232184217,13.5194721321861,1,80,0.0114517383858919,0.0424682332740658
39,2999,12,1,12,8.84,0.201133666666667,20.0310045983783,16.002651134801,1,70,0.0134433456466309,0.0461477330600762
39,2999,12,2,12,8.84,0.201133666666667,20.0310045983783,16.002651134801,1,70,0.0134433456466309,0.0461477330600762
39,2999,12,3,12,8.84,0.201133666666667,20.0310045983783,16.002651134801,1,70,0.0134433456466309,0.0461477330600761
40,2999,2,1,2,1.4,0.198278,3.4567803964468,2.63578873049932,1,48,-0.00943534515041356,0.103748179167789
40,2999,2,2,2,1.72,0.26609,3.33911808841766,2.87370203207132,1,64,-0.0129111034608152,0.0756764054936158
40,2999,2,3,2,1.44,0.198101,3.03637713498031,2.64033171692946,1,45,0.0122268339234988,0.116836206847943
40,2999,3,1,3,1.88,0.177272,3.93962203375962,3.87011784939449,1,39,0.0218881818363168,0.139118870164073
40,2999,3,2,3,1.68,0.168802666666667,5.06356488624028,3.8346903871032,1,78,-0.00698929238827472,0.0829839906822046
40,2999,3,3,3,1.68,0.143496,4.9846286394678,3.68082237750023,1,49,-0.00585470467431558,0.125392523710333
40,2999,4,1,4,2.68,0.2012695,5.81697219455841,5.32441651226723,1,63,0.0230079506788313,0.0757444954824241
40,2999,4,2,4,3.04,0.207669,6.0238315656966,5.35040272848598,1,85,-0.00785795212840603,0.0512109853444568
40,2999,4,3,4,2.48,0.1866965,5.56436198907254,5.2315560300985,1,75,0.00931739954311025,0.0647901161941152
40,2999,5,1,5,4.2,0.2345856,8.44820571937917,6.89762032823842,1,95,0.012761936767591,0.032383208381752
40,2999,5,2,5,3.36,0.201366,8.53724707465662,6.6686450880047,1,72,0.00912680122881516,0.0528882373505299
40,2999,5,3,5,2.72,0.1290036,6.55537840703509,6.01477459502501,1,58,0.0081298093989346,0.0656351988467672
40,2999,6,1,6,5,0.241254333333333,9.33520235362824,8.37283104545906,1,100,0.0108521264343195,0.0430328030006426
40,2999,6,2,6,4.24,0.184622,8.91786569953579,7.76252733200641,1,91,0.000388242023225888,0.0414739438298759
40,2999,6,3,6,4.96,0.235621,9.93483521378854,8.3124118583495,1,79,0.00783887301131589,0.0436098233385931
40,2999,8,1,8,5.24,0.1658765,11.3138084724726,10.1253920526152,1,100,0.00679719692343734,0.0382222050904544
40,2999,8,2,8,6.24,0.221043,13.14294933678,10.8733101223974,1,91,-0.000708817962602865,0.0413929519401457
40,2999,8,3,8,5.8,0.20982675,13.7381493876822,10.7486846306531,1,79,0.0129627658026604,0.044591994133921
40,2999,10,1,10,7.2,0.1911356,15.2230442754004,13.0525140197856,1,85,0.00569915674096338,0.0387245171879277
40,2999,10,2,10,6.88,0.1931686,15.2008797522123,13.1272903053701,1,81,0.000105346551910906,0.0497906194651749
40,2999,10,3,10,6.8,0.1805856,15.3045782892974,12.9041206314602,1,87,0.00265621801239694,0.0395507709021939
40,2999,12,1,12,7.96,0.177842833333333,18.2225482370796,15.4364077937182,1,85,0.0161045678714525,0.0420225665982902
40,2999,12,2,12,8.16,0.182506333333333,18.1735505873255,15.5382112322495,1,87,0.00671328547500358,0.0400848213997795
40,2999,12,3,12,8.04,0.188453,18.7521412919866,15.6835735839278,1,80,0.00687206296098453,0.0465226075465324
41,2999,2,1,2,1.32,0.229529,3.36317159591872,2.80514858833407,1,56,-0.0291142255120099,0.053397817492004
