"replicate","scenario","generation","gravity_signed","gravity_abs","divm_signed","divm_abs"
5,"Obstructed",2004,0.00237165687627986,0.0341595997632575,-0.00174761444097559,0.0669822847008019
5,"Obstructed",2054,-0.0031797650453565,0.021972584389908,-0.000858480598767078,0.0782729326218448
5,"Obstructed",2104,-0.00815011475455205,0.0370567733732484,-0.00117905939414398,0.0782200067239767
5,"Obstructed",2154,-0.00190538633242872,0.0458487680218841,0.0385464922925982,0.0903427517672928
5,"Obstructed",2204,-0.0142639084008056,0.0362355507607376,0.0356903261446457,0.096265407656282
5,"Obstructed",2254,-0.0026837179834022,0.031360205778109,0.0171438978099256,0.0571145479836981
5,"Obstructed",2304,-0.0133558495029474,0.0340968536072689,0.0689249329467021,0.0896524120664927
5,"Obstructed",2354,-0.014955222496895,0.0404452530971272,0.0600930763906477,0.0781748665400118
5,"Obstructed",2404,-0.0131370527897539,0.0548270752028218,0.0161743570291844,0.0273124982190635
5,"Obstructed",2454,-0.0200358249518904,0.0554718504598289,0.02618351846063,0.0323664224319363
