"replicate","scenario","generation","method","Excluded","Exclusion","rho_all","rmse_all","mae_all","rho_corr","rmse_corr","mae_corr","auc_corr"
18,"Redistributed",2199,"divMigrate",FALSE,"",0.402436981380538,0.198493835394812,0.0592813887019695,0.195499553104728,0.67180291850453,0.561586149773378,0.927724939613527
18,"Redistributed",2199,"gravity",FALSE,"",0.537512428549916,0.217625297441502,0.102362902949097,0.034589321187924,0.426962678389023,0.381932768881555,0.935122282608696
18,"Redistributed",2204,"divMigrate",FALSE,"",0.418806626540744,0.188446348131402,0.0672777056261625,0.165422698780923,0.610466506926588,0.49358997578094,0.945425724637681
18,"Redistributed",2204,"gravity",FALSE,"",0.542606491969351,0.217136541162862,0.103666397277656,0,0.415146821343795,0.374059124655674,0.951615338164251
18,"Redistributed",2209,"divMigrate",FALSE,"",0.41217541766826,0.196195531896462,0.0564639676318587,0.198507238537108,0.676190622677882,0.568157567435242,0.938254830917874
18,"Redistributed",2209,"gravity",FALSE,"",0.520533341197856,0.224203913660596,0.113080074442311,0.021053798026663,0.416961164590658,0.378118343569043,0.947614734299517
18,"Redistributed",2214,"divMigrate",FALSE,"",0.418520285328209,0.198759269794931,0.0575318301142771,0.276707059778999,0.68132201246679,0.571314639947122,0.944633152173913
18,"Redistributed",2214,"gravity",FALSE,"",0.522096576499637,0.25749627765774,0.129510280959765,0.0721844503771302,0.396716142928125,0.370118505951537,0.945463466183575
18,"Redistributed",2219,"divMigrate",FALSE,"",0.401351152822111,0.179991559484519,0.0631471461969458,0.225576407428532,0.603824343546167,0.490383740269901,0.926215277777778
18,"Redistributed",2219,"gravity",FALSE,"",0.512690092100057,0.255245424319211,0.129527049045422,0.00601537086476085,0.410251305677507,0.376711942925342,0.940896739130435
18,"Redistributed",2224,"divMigrate",FALSE,"",0.395318147418836,0.188241784062132,0.0550559956310512,0.189484182239967,0.660849303511851,0.543375454081545,0.919874698067633
18,"Redistributed",2224,"gravity",FALSE,"",0.500457464458878,0.263331580619678,0.129421970918663,0.0255660200084655,0.423018923016715,0.38109769686964,0.920101147342995
18,"Redistributed",2229,"divMigrate",FALSE,"",0.38738280476109,0.189357340586905,0.067503266094473,0.177453440510445,0.624960150983267,0.507494905016544,0.911571557971015
18,"Redistributed",2229,"gravity",FALSE,"",0.476596751746468,0.25894077729668,0.131509043936008,0.0496281564870213,0.42320769165705,0.38053982774025,0.909759963768116
18,"Redistributed",2234,"divMigrate",FALSE,"",0.387085123302514,0.200212874335374,0.0720302872206688,0.183468811375206,0.636929971957048,0.517170578972218,0.911307367149758
18,"Redistributed",2234,"gravity",FALSE,"",0.465005384738852,0.281572173399824,0.145339710528801,0.0586514576664798,0.422225017226833,0.37623656056798,0.907080314009662
18,"Redistributed",2239,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2239,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2244,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2244,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2249,"divMigrate",FALSE,"",0.387226881756192,0.189050619293911,0.0691052339184637,0.264676318049477,0.614585141861684,0.494863508655778,0.911269625603865
18,"Redistributed",2249,"gravity",FALSE,"",0.542994369935232,0.226989024843769,0.106581062383679,0.0120307417295217,0.413586039126627,0.37336017073603,0.945954106280193
18,"Redistributed",2254,"divMigrate",FALSE,"",0.385744139208163,0.199619811378671,0.0513232579962385,0.264676318049477,0.701963826153461,0.587675235967204,0.909759963768116
18,"Redistributed",2254,"gravity",FALSE,"",0.534132713713739,0.218704254590758,0.105951088899141,0.0571460232152281,0.413730689007819,0.369371351526331,0.948331823671498
18,"Redistributed",2259,"divMigrate",FALSE,"",0.398467895266183,0.204635340038094,0.0510990436497491,0.231591778293293,0.70881444885385,0.597837447207016,0.923535628019324
18,"Redistributed",2259,"gravity",FALSE,"",0.558931641187517,0.209382957632632,0.0972484090122641,0.0631613940799889,0.406088283415691,0.368508668894043,0.952407910628019
18,"Redistributed",2264,"divMigrate",FALSE,"",0.40458028788229,0.176407192979432,0.0722177600925241,0.243622520022814,0.567198373382211,0.435985164229657,0.929838466183575
18,"Redistributed",2264,"gravity",FALSE,"",0.518006585599987,0.22362324625731,0.106178623232599,0.0827135941450355,0.42696640965321,0.379364520430786,0.929159118357488
18,"Redistributed",2269,"divMigrate",FALSE,"",0.397900882964132,0.192261053873542,0.0545204864609203,0.28272243064376,0.676101980743267,0.5650140977558,0.922743055555556
18,"Redistributed",2269,"gravity",FALSE,"",0.515616780792043,0.223955482560562,0.107737352353701,0.0797058270852161,0.431430649771265,0.379941159123368,0.927121074879227
18,"Redistributed",2274,"divMigrate",FALSE,"",0.404597303870774,0.197933641978934,0.0487270903010828,0.180461125942826,0.699635563589614,0.585877092218152,0.929913949275362
18,"Redistributed",2274,"gravity",FALSE,"",0.528512436956016,0.218906116828799,0.101036878212878,0.0375970882477434,0.437729290497331,0.380866798146561,0.93395229468599
18,"Redistributed",2279,"divMigrate",FALSE,"",0.394110405724923,0.187725228335129,0.0681369000101986,0.195499553104728,0.607936309747259,0.490693924245126,0.91893115942029
18,"Redistributed",2279,"gravity",FALSE,"",0.516429148796941,0.241144510688752,0.112111395148106,0.0406048553075629,0.43522964509258,0.379040324479451,0.923988526570048
18,"Redistributed",2284,"divMigrate",FALSE,"",0.390881270664744,0.204572460730087,0.0538952651582121,0.150384271619021,0.706798246162171,0.598971599912797,0.91568538647343
18,"Redistributed",2284,"gravity",FALSE,"",0.52043675198493,0.233358715977992,0.107335942797609,0.0616592247262992,0.433953678717053,0.374369292912975,0.925271739130435
18,"Redistributed",2289,"divMigrate",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2289,"gravity",TRUE,"negative",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2294,"divMigrate",FALSE,"",0.39608927865908,0.200762619943039,0.0552800438382931,0.222568721996151,0.689581136374357,0.581451167330483,0.920969202898551
18,"Redistributed",2294,"gravity",FALSE,"",0.495685806316332,0.243601931579412,0.116411206269251,0.0195504858888266,0.439707699540852,0.382670689843638,0.914326690821256
18,"Redistributed",2299,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2299,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2304,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2304,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2309,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2309,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2314,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2314,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2319,"divMigrate",FALSE,"",0.380366027523212,0.211234029420954,0.0543992875723858,0.330845397561847,0.725432580483853,0.621532858163819,0.903947765700483
18,"Redistributed",2319,"gravity",FALSE,"",0.459883016745908,0.227597033237582,0.104079265427568,0.0165580049428865,0.472235332020311,0.404065790615727,0.875905797101449
18,"Redistributed",2324,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2324,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2329,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2329,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2334,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2334,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2339,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2339,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2344,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2344,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2349,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2349,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2354,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2354,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2359,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2359,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2364,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2364,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2369,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2369,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2374,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2374,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2379,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2379,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2384,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2384,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2389,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2389,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2394,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2394,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2399,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2399,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2404,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2404,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2409,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2409,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2414,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2414,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2419,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2419,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2424,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2424,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2429,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2429,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2434,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2434,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2439,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2439,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2444,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2444,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2449,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2449,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2454,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2454,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2459,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2459,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2464,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2464,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2469,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2469,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2474,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2474,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2479,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2479,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2484,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2484,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2489,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2489,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2494,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2494,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2499,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2499,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2504,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2504,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2509,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2509,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2514,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2514,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2519,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2519,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2524,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2524,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2529,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2529,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2534,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2534,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2539,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2539,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2544,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2544,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2549,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2549,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2554,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2554,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2559,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2559,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2564,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2564,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2569,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2569,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2574,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2574,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2579,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2579,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2584,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2584,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2589,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2589,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2594,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2594,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2599,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2599,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2604,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2604,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2609,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2609,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2614,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2614,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2619,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2619,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2624,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2624,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2629,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2629,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2634,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2634,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2639,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2639,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2644,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2644,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2649,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2649,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2654,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2654,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2659,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2659,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2664,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2664,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2669,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2669,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2674,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2674,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2679,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2679,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2684,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2684,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2689,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2689,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2694,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2694,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2699,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2699,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2704,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2704,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2709,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2709,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2714,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2714,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2719,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2719,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2724,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2724,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2729,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2729,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2734,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2734,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2739,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2739,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2744,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2744,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2749,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2749,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2754,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2754,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2759,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2759,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2764,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2764,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2769,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2769,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2774,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2774,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2779,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2779,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2784,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2784,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2789,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2789,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2794,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2794,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2799,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2799,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2804,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2804,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2809,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2809,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2814,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2814,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2819,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2819,"gravity",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
18,"Redistributed",2824,"divMigrate",TRUE,"nonfinite",NA,NA,NA,NA,NA,NA,NA
