"Stratum","He","n_poly","pop_index","is_terminus","replicate","scenario","generation"
"Pop07",0.163245,9,7,FALSE,11,"Isotropic",2804
"Pop08",0.1513225,9,8,FALSE,11,"Isotropic",2804
"Pop09",0.1396075,11,9,FALSE,11,"Isotropic",2804
"Pop10",0.1705875,12,10,FALSE,11,"Isotropic",2804
"Pop11",0.1884075,12,11,FALSE,11,"Isotropic",2804
"Pop12",0.20062,11,12,FALSE,11,"Isotropic",2804
"Pop13",0.2156875,12,13,FALSE,11,"Isotropic",2804
"Pop14",0.1943375,12,14,FALSE,11,"Isotropic",2804
"Pop15",0.18586,13,15,FALSE,11,"Isotropic",2804
"Pop16",0.168145,11,16,FALSE,11,"Isotropic",2804
"Pop17",0.1715425,10,17,FALSE,11,"Isotropic",2804
"Pop18",0.1779275,9,18,FALSE,11,"Isotropic",2804
"Pop19",0.14368,10,19,FALSE,11,"Isotropic",2804
"Pop20",0.15733,9,20,FALSE,11,"Isotropic",2804
"Pop21",0.2227925,10,21,FALSE,11,"Isotropic",2804
"Pop22",0.1898025,11,22,FALSE,11,"Isotropic",2804
"Pop23",0.17196,11,23,FALSE,11,"Isotropic",2804
"Pop24",0.1587425,11,24,FALSE,11,"Isotropic",2804
"Pop25",0.151665,10,25,TRUE,11,"Isotropic",2804
"Pop01",0.11932,8,1,TRUE,12,"Isotropic",2804
"Pop02",0.138655,8,2,FALSE,12,"Isotropic",2804
"Pop03",0.1260775,9,3,FALSE,12,"Isotropic",2804
"Pop04",0.153265,10,4,FALSE,12,"Isotropic",2804
"Pop05",0.1641025,12,5,FALSE,12,"Isotropic",2804
"Pop06",0.1698225,10,6,FALSE,12,"Isotropic",2804
"Pop07",0.15452,11,7,FALSE,12,"Isotropic",2804
"Pop08",0.1785675,11,8,FALSE,12,"Isotropic",2804
"Pop09",0.20904,13,9,FALSE,12,"Isotropic",2804
"Pop10",0.199085,12,10,FALSE,12,"Isotropic",2804
"Pop11",0.180305,11,11,FALSE,12,"Isotropic",2804
"Pop12",0.20856,11,12,FALSE,12,"Isotropic",2804
"Pop13",0.197035,11,13,FALSE,12,"Isotropic",2804
"Pop14",0.19063,11,14,FALSE,12,"Isotropic",2804
"Pop15",0.1656825,11,15,FALSE,12,"Isotropic",2804
"Pop16",0.15078,12,16,FALSE,12,"Isotropic",2804
"Pop17",0.16682,12,17,FALSE,12,"Isotropic",2804
"Pop18",0.1686075,11,18,FALSE,12,"Isotropic",2804
"Pop19",0.1574975,11,19,FALSE,12,"Isotropic",2804
"Pop20",0.1540275,8,20,FALSE,12,"Isotropic",2804
"Pop21",0.12993,6,21,FALSE,12,"Isotropic",2804
"Pop22",0.1317925,7,22,FALSE,12,"Isotropic",2804
"Pop23",0.1254725,7,23,FALSE,12,"Isotropic",2804
"Pop24",0.1084225,7,24,FALSE,12,"Isotropic",2804
"Pop25",0.1259725,7,25,TRUE,12,"Isotropic",2804
"Pop01",0.1079225,8,1,TRUE,13,"Isotropic",2804
"Pop02",0.1319725,10,2,FALSE,13,"Isotropic",2804
"Pop03",0.1680025,9,3,FALSE,13,"Isotropic",2804
"Pop04",0.2000025,13,4,FALSE,13,"Isotropic",2804
"Pop05",0.22156,14,5,FALSE,13,"Isotropic",2804
"Pop06",0.23249,13,6,FALSE,13,"Isotropic",2804
"Pop07",0.22809,14,7,FALSE,13,"Isotropic",2804
"Pop08",0.205335,14,8,FALSE,13,"Isotropic",2804
"Pop09",0.2408275,16,9,FALSE,13,"Isotropic",2804
"Pop10",0.24183,16,10,FALSE,13,"Isotropic",2804
"Pop11",0.29768,17,11,FALSE,13,"Isotropic",2804
"Pop12",0.2658525,17,12,FALSE,13,"Isotropic",2804
"Pop13",0.2509525,17,13,FALSE,13,"Isotropic",2804
"Pop14",0.267165,18,14,FALSE,13,"Isotropic",2804
"Pop15",0.2473325,19,15,FALSE,13,"Isotropic",2804
"Pop16",0.28597,17,16,FALSE,13,"Isotropic",2804
"Pop17",0.2493475,18,17,FALSE,13,"Isotropic",2804
"Pop18",0.2054275,14,18,FALSE,13,"Isotropic",2804
"Pop19",0.21513,13,19,FALSE,13,"Isotropic",2804
"Pop20",0.1937225,12,20,FALSE,13,"Isotropic",2804
"Pop21",0.21457,13,21,FALSE,13,"Isotropic",2804
"Pop22",0.2034575,11,22,FALSE,13,"Isotropic",2804
"Pop23",0.179195,10,23,FALSE,13,"Isotropic",2804
"Pop24",0.1483575,10,24,FALSE,13,"Isotropic",2804
"Pop25",0.1549,10,25,TRUE,13,"Isotropic",2804
"Pop01",0.1804675,10,1,TRUE,14,"Isotropic",2804
"Pop02",0.1716325,11,2,FALSE,14,"Isotropic",2804
"Pop03",0.2082625,11,3,FALSE,14,"Isotropic",2804
"Pop04",0.17651,13,4,FALSE,14,"Isotropic",2804
"Pop05",0.1811825,13,5,FALSE,14,"Isotropic",2804
"Pop06",0.1823475,12,6,FALSE,14,"Isotropic",2804
"Pop07",0.1627275,12,7,FALSE,14,"Isotropic",2804
"Pop08",0.1950125,12,8,FALSE,14,"Isotropic",2804
"Pop09",0.186535,12,9,FALSE,14,"Isotropic",2804
"Pop10",0.2344975,13,10,FALSE,14,"Isotropic",2804
"Pop11",0.18346,12,11,FALSE,14,"Isotropic",2804
"Pop12",0.1621625,11,12,FALSE,14,"Isotropic",2804
"Pop13",0.1896675,12,13,FALSE,14,"Isotropic",2804
"Pop14",0.19795,12,14,FALSE,14,"Isotropic",2804
"Pop15",0.22093,12,15,FALSE,14,"Isotropic",2804
"Pop16",0.18476,12,16,FALSE,14,"Isotropic",2804
"Pop17",0.1760925,10,17,FALSE,14,"Isotropic",2804
"Pop18",0.1670825,10,18,FALSE,14,"Isotropic",2804
"Pop19",0.1521025,9,19,FALSE,14,"Isotropic",2804
"Pop20",0.10574,7,20,FALSE,14,"Isotropic",2804
"Pop21",0.105005,8,21,FALSE,14,"Isotropic",2804
"Pop22",0.110515,6,22,FALSE,14,"Isotropic",2804
"Pop23",0.1056425,7,23,FALSE,14,"Isotropic",2804
"Pop24",0.10245,6,24,FALSE,14,"Isotropic",2804
"Pop25",0.098235,6,25,TRUE,14,"Isotropic",2804
"Pop01",0.1725775,10,1,TRUE,15,"Isotropic",2804
"Pop02",0.2034775,12,2,FALSE,15,"Isotropic",2804
"Pop03",0.1860025,14,3,FALSE,15,"Isotropic",2804
"Pop04",0.2307425,14,4,FALSE,15,"Isotropic",2804
"Pop05",0.2332425,14,5,FALSE,15,"Isotropic",2804
"Pop06",0.3162875,16,6,FALSE,15,"Isotropic",2804
"Pop07",0.29752,16,7,FALSE,15,"Isotropic",2804
"Pop08",0.285105,17,8,FALSE,15,"Isotropic",2804
"Pop09",0.2088,16,9,FALSE,15,"Isotropic",2804
"Pop10",0.2071175,15,10,FALSE,15,"Isotropic",2804
"Pop11",0.2084625,14,11,FALSE,15,"Isotropic",2804
"Pop12",0.20836,13,12,FALSE,15,"Isotropic",2804
"Pop13",0.2179825,15,13,FALSE,15,"Isotropic",2804
"Pop14",0.266505,15,14,FALSE,15,"Isotropic",2804
"Pop15",0.2863375,16,15,FALSE,15,"Isotropic",2804
"Pop16",0.28431,15,16,FALSE,15,"Isotropic",2804
"Pop17",0.24083,15,17,FALSE,15,"Isotropic",2804
"Pop18",0.2513625,15,18,FALSE,15,"Isotropic",2804
"Pop19",0.238635,13,19,FALSE,15,"Isotropic",2804
"Pop20",0.2052675,13,20,FALSE,15,"Isotropic",2804
"Pop21",0.21254,13,21,FALSE,15,"Isotropic",2804
"Pop22",0.16414,11,22,FALSE,15,"Isotropic",2804
"Pop23",0.1723725,12,23,FALSE,15,"Isotropic",2804
"Pop24",0.159965,11,24,FALSE,15,"Isotropic",2804
"Pop25",0.1513025,10,25,TRUE,15,"Isotropic",2804
"Pop01",0.1111375,8,1,TRUE,16,"Isotropic",2804
"Pop02",0.11271,8,2,FALSE,16,"Isotropic",2804
"Pop03",0.1268175,9,3,FALSE,16,"Isotropic",2804
"Pop04",0.13518,10,4,FALSE,16,"Isotropic",2804
"Pop05",0.1605725,9,5,FALSE,16,"Isotropic",2804
"Pop06",0.1467775,11,6,FALSE,16,"Isotropic",2804
"Pop07",0.179775,11,7,FALSE,16,"Isotropic",2804
"Pop08",0.2436925,13,8,FALSE,16,"Isotropic",2804
"Pop09",0.26068,13,9,FALSE,16,"Isotropic",2804
"Pop10",0.2191525,13,10,FALSE,16,"Isotropic",2804
"Pop11",0.2235225,14,11,FALSE,16,"Isotropic",2804
"Pop12",0.1958075,15,12,FALSE,16,"Isotropic",2804
"Pop13",0.183935,14,13,FALSE,16,"Isotropic",2804
"Pop14",0.1801875,12,14,FALSE,16,"Isotropic",2804
"Pop15",0.1760675,13,15,FALSE,16,"Isotropic",2804
"Pop16",0.1742625,12,16,FALSE,16,"Isotropic",2804
"Pop17",0.19952,12,17,FALSE,16,"Isotropic",2804
"Pop18",0.18723,13,18,FALSE,16,"Isotropic",2804
"Pop19",0.1999225,12,19,FALSE,16,"Isotropic",2804
"Pop20",0.1797025,12,20,FALSE,16,"Isotropic",2804
"Pop21",0.2021675,12,21,FALSE,16,"Isotropic",2804
"Pop22",0.1842875,10,22,FALSE,16,"Isotropic",2804
"Pop23",0.1789575,11,23,FALSE,16,"Isotropic",2804
"Pop24",0.1759975,11,24,FALSE,16,"Isotropic",2804
"Pop25",0.165345,10,25,TRUE,16,"Isotropic",2804
"Pop01",0.1124,9,1,TRUE,17,"Isotropic",2804
"Pop02",0.147015,9,2,FALSE,17,"Isotropic",2804
"Pop03",0.1759575,10,3,FALSE,17,"Isotropic",2804
"Pop04",0.19086,10,4,FALSE,17,"Isotropic",2804
"Pop05",0.2012675,11,5,FALSE,17,"Isotropic",2804
"Pop06",0.18819,11,6,FALSE,17,"Isotropic",2804
"Pop07",0.2264875,12,7,FALSE,17,"Isotropic",2804
"Pop08",0.191345,14,8,FALSE,17,"Isotropic",2804
"Pop09",0.1819975,14,9,FALSE,17,"Isotropic",2804
"Pop10",0.21992,14,10,FALSE,17,"Isotropic",2804
"Pop11",0.209045,12,11,FALSE,17,"Isotropic",2804
"Pop12",0.201335,12,12,FALSE,17,"Isotropic",2804
"Pop13",0.2017825,12,13,FALSE,17,"Isotropic",2804
"Pop14",0.2119225,11,14,FALSE,17,"Isotropic",2804
"Pop15",0.1992325,11,15,FALSE,17,"Isotropic",2804
"Pop16",0.1820825,11,16,FALSE,17,"Isotropic",2804
"Pop17",0.21232,11,17,FALSE,17,"Isotropic",2804
"Pop18",0.2079275,11,18,FALSE,17,"Isotropic",2804
"Pop19",0.18914,11,19,FALSE,17,"Isotropic",2804
"Pop20",0.2032375,11,20,FALSE,17,"Isotropic",2804
"Pop21",0.16153,10,21,FALSE,17,"Isotropic",2804
"Pop22",0.18442,10,22,FALSE,17,"Isotropic",2804
"Pop23",0.145765,9,23,FALSE,17,"Isotropic",2804
"Pop24",0.1082175,9,24,FALSE,17,"Isotropic",2804
"Pop25",0.07208,6,25,TRUE,17,"Isotropic",2804
"Pop01",0.08176,7,1,TRUE,18,"Isotropic",2804
"Pop02",0.1124525,9,2,FALSE,18,"Isotropic",2804
"Pop03",0.1200925,13,3,FALSE,18,"Isotropic",2804
"Pop04",0.1806775,13,4,FALSE,18,"Isotropic",2804
"Pop05",0.2473925,14,5,FALSE,18,"Isotropic",2804
"Pop06",0.2728325,14,6,FALSE,18,"Isotropic",2804
"Pop07",0.256505,15,7,FALSE,18,"Isotropic",2804
"Pop08",0.2311375,14,8,FALSE,18,"Isotropic",2804
"Pop09",0.2640475,17,9,FALSE,18,"Isotropic",2804
"Pop10",0.2634375,17,10,FALSE,18,"Isotropic",2804
"Pop11",0.30676,16,11,FALSE,18,"Isotropic",2804
"Pop12",0.32301,16,12,FALSE,18,"Isotropic",2804
"Pop13",0.2704625,17,13,FALSE,18,"Isotropic",2804
"Pop14",0.2926525,17,14,FALSE,18,"Isotropic",2804
"Pop15",0.2705475,16,15,FALSE,18,"Isotropic",2804
"Pop16",0.2211075,17,16,FALSE,18,"Isotropic",2804
"Pop17",0.2116025,13,17,FALSE,18,"Isotropic",2804
"Pop18",0.2088875,11,18,FALSE,18,"Isotropic",2804
"Pop19",0.16263,11,19,FALSE,18,"Isotropic",2804
"Pop20",0.1455725,11,20,FALSE,18,"Isotropic",2804
"Pop21",0.1342125,8,21,FALSE,18,"Isotropic",2804
"Pop22",0.114625,8,22,FALSE,18,"Isotropic",2804
"Pop23",0.08212,8,23,FALSE,18,"Isotropic",2804
"Pop24",0.043945,6,24,FALSE,18,"Isotropic",2804
"Pop25",0.056275,5,25,TRUE,18,"Isotropic",2804
"Pop01",0.085565,6,1,TRUE,19,"Isotropic",2804
"Pop02",0.10346,8,2,FALSE,19,"Isotropic",2804
"Pop03",0.1212025,8,3,FALSE,19,"Isotropic",2804
"Pop04",0.12783,8,4,FALSE,19,"Isotropic",2804
"Pop05",0.12616,9,5,FALSE,19,"Isotropic",2804
"Pop06",0.1446925,10,6,FALSE,19,"Isotropic",2804
"Pop07",0.14989,11,7,FALSE,19,"Isotropic",2804
"Pop08",0.1909025,10,8,FALSE,19,"Isotropic",2804
"Pop09",0.20601,12,9,FALSE,19,"Isotropic",2804
"Pop10",0.216165,12,10,FALSE,19,"Isotropic",2804
"Pop11",0.20414,13,11,FALSE,19,"Isotropic",2804
"Pop12",0.210535,12,12,FALSE,19,"Isotropic",2804
"Pop13",0.23993,14,13,FALSE,19,"Isotropic",2804
"Pop14",0.2568925,14,14,FALSE,19,"Isotropic",2804
"Pop15",0.2325625,14,15,FALSE,19,"Isotropic",2804
"Pop16",0.2281375,15,16,FALSE,19,"Isotropic",2804
"Pop17",0.2377475,15,17,FALSE,19,"Isotropic",2804
"Pop18",0.21339,14,18,FALSE,19,"Isotropic",2804
"Pop19",0.21753,13,19,FALSE,19,"Isotropic",2804
"Pop20",0.209305,12,20,FALSE,19,"Isotropic",2804
"Pop21",0.2007125,11,21,FALSE,19,"Isotropic",2804
"Pop22",0.178505,10,22,FALSE,19,"Isotropic",2804
"Pop23",0.1632825,10,23,FALSE,19,"Isotropic",2804
"Pop24",0.19556,10,24,FALSE,19,"Isotropic",2804
"Pop25",0.1891675,10,25,TRUE,19,"Isotropic",2804
"Pop01",0.067375,4,1,TRUE,20,"Isotropic",2804
"Pop02",0.0628,6,2,FALSE,20,"Isotropic",2804
"Pop03",0.0744325,7,3,FALSE,20,"Isotropic",2804
"Pop04",0.0975725,9,4,FALSE,20,"Isotropic",2804
"Pop05",0.160555,11,5,FALSE,20,"Isotropic",2804
"Pop06",0.1618825,10,6,FALSE,20,"Isotropic",2804
"Pop07",0.1655975,11,7,FALSE,20,"Isotropic",2804
"Pop08",0.1783575,11,8,FALSE,20,"Isotropic",2804
"Pop09",0.214495,11,9,FALSE,20,"Isotropic",2804
"Pop10",0.21364,11,10,FALSE,20,"Isotropic",2804
"Pop11",0.22329,11,11,FALSE,20,"Isotropic",2804
"Pop12",0.212675,11,12,FALSE,20,"Isotropic",2804
"Pop13",0.2118425,11,13,FALSE,20,"Isotropic",2804
"Pop14",0.1662075,11,14,FALSE,20,"Isotropic",2804
"Pop15",0.1994625,12,15,FALSE,20,"Isotropic",2804
"Pop16",0.20133,12,16,FALSE,20,"Isotropic",2804
"Pop17",0.207155,12,17,FALSE,20,"Isotropic",2804
"Pop18",0.24373,13,18,FALSE,20,"Isotropic",2804
"Pop19",0.20297,12,19,FALSE,20,"Isotropic",2804
"Pop20",0.1780575,13,20,FALSE,20,"Isotropic",2804
"Pop21",0.1757675,12,21,FALSE,20,"Isotropic",2804
"Pop22",0.1480675,12,22,FALSE,20,"Isotropic",2804
"Pop23",0.0994625,9,23,FALSE,20,"Isotropic",2804
"Pop24",0.0945775,9,24,FALSE,20,"Isotropic",2804
"Pop25",0.0600625,8,25,TRUE,20,"Isotropic",2804
"Pop01",0.1019075,10,1,TRUE,21,"Isotropic",2804
"Pop02",0.1503375,12,2,FALSE,21,"Isotropic",2804
"Pop03",0.155625,12,3,FALSE,21,"Isotropic",2804
"Pop04",0.1813875,13,4,FALSE,21,"Isotropic",2804
"Pop05",0.2094725,14,5,FALSE,21,"Isotropic",2804
"Pop06",0.1960625,14,6,FALSE,21,"Isotropic",2804
"Pop07",0.1963125,13,7,FALSE,21,"Isotropic",2804
"Pop08",0.171785,13,8,FALSE,21,"Isotropic",2804
"Pop09",0.2000925,13,9,FALSE,21,"Isotropic",2804
"Pop10",0.2140775,14,10,FALSE,21,"Isotropic",2804
"Pop11",0.19458,13,11,FALSE,21,"Isotropic",2804
"Pop12",0.1544575,13,12,FALSE,21,"Isotropic",2804
"Pop13",0.22103,14,13,FALSE,21,"Isotropic",2804
"Pop14",0.2371725,14,14,FALSE,21,"Isotropic",2804
"Pop15",0.24317,13,15,FALSE,21,"Isotropic",2804
"Pop16",0.2477275,12,16,FALSE,21,"Isotropic",2804
"Pop17",0.2573025,13,17,FALSE,21,"Isotropic",2804
"Pop18",0.1860425,13,18,FALSE,21,"Isotropic",2804
"Pop19",0.168385,14,19,FALSE,21,"Isotropic",2804
"Pop20",0.179525,14,20,FALSE,21,"Isotropic",2804
"Pop21",0.1953575,12,21,FALSE,21,"Isotropic",2804
"Pop22",0.2042475,12,22,FALSE,21,"Isotropic",2804
"Pop23",0.14088,11,23,FALSE,21,"Isotropic",2804
"Pop24",0.1656025,10,24,FALSE,21,"Isotropic",2804
"Pop25",0.1492425,10,25,TRUE,21,"Isotropic",2804
"Pop01",0.073285,5,1,TRUE,22,"Isotropic",2804
"Pop02",0.0756475,5,2,FALSE,22,"Isotropic",2804
"Pop03",0.09698,8,3,FALSE,22,"Isotropic",2804
"Pop04",0.1636625,10,4,FALSE,22,"Isotropic",2804
"Pop05",0.1588575,9,5,FALSE,22,"Isotropic",2804
"Pop06",0.15128,10,6,FALSE,22,"Isotropic",2804
"Pop07",0.182685,12,7,FALSE,22,"Isotropic",2804
"Pop08",0.18681,11,8,FALSE,22,"Isotropic",2804
"Pop09",0.174215,12,9,FALSE,22,"Isotropic",2804
"Pop10",0.2102325,13,10,FALSE,22,"Isotropic",2804
"Pop11",0.193535,12,11,FALSE,22,"Isotropic",2804
"Pop12",0.225975,13,12,FALSE,22,"Isotropic",2804
"Pop13",0.2431875,13,13,FALSE,22,"Isotropic",2804
"Pop14",0.254635,14,14,FALSE,22,"Isotropic",2804
"Pop15",0.2780875,15,15,FALSE,22,"Isotropic",2804
"Pop16",0.30307,15,16,FALSE,22,"Isotropic",2804
"Pop17",0.29294,17,17,FALSE,22,"Isotropic",2804
"Pop18",0.32112,16,18,FALSE,22,"Isotropic",2804
"Pop19",0.256915,16,19,FALSE,22,"Isotropic",2804
"Pop20",0.2609525,16,20,FALSE,22,"Isotropic",2804
"Pop21",0.225835,15,21,FALSE,22,"Isotropic",2804
"Pop22",0.228155,13,22,FALSE,22,"Isotropic",2804
"Pop23",0.1726975,11,23,FALSE,22,"Isotropic",2804
"Pop24",0.18134,10,24,FALSE,22,"Isotropic",2804
"Pop25",0.17199,9,25,TRUE,22,"Isotropic",2804
"Pop01",0.1487875,10,1,TRUE,23,"Isotropic",2804
"Pop02",0.1761425,10,2,FALSE,23,"Isotropic",2804
"Pop03",0.1617725,10,3,FALSE,23,"Isotropic",2804
"Pop04",0.1712325,10,4,FALSE,23,"Isotropic",2804
"Pop05",0.2069525,13,5,FALSE,23,"Isotropic",2804
"Pop06",0.2081075,13,6,FALSE,23,"Isotropic",2804
"Pop07",0.2397875,13,7,FALSE,23,"Isotropic",2804
"Pop08",0.2164125,14,8,FALSE,23,"Isotropic",2804
"Pop09",0.19248,13,9,FALSE,23,"Isotropic",2804
"Pop10",0.2238825,13,10,FALSE,23,"Isotropic",2804
"Pop11",0.2135025,13,11,FALSE,23,"Isotropic",2804
"Pop12",0.2473875,12,12,FALSE,23,"Isotropic",2804
"Pop13",0.20904,12,13,FALSE,23,"Isotropic",2804
"Pop14",0.223185,12,14,FALSE,23,"Isotropic",2804
"Pop15",0.2181925,12,15,FALSE,23,"Isotropic",2804
"Pop16",0.2321875,12,16,FALSE,23,"Isotropic",2804
"Pop17",0.2244375,13,17,FALSE,23,"Isotropic",2804
"Pop18",0.20546,12,18,FALSE,23,"Isotropic",2804
"Pop19",0.17163,11,19,FALSE,23,"Isotropic",2804
"Pop20",0.1484175,10,20,FALSE,23,"Isotropic",2804
"Pop21",0.14423,10,21,FALSE,23,"Isotropic",2804
"Pop22",0.1396375,11,22,FALSE,23,"Isotropic",2804
"Pop23",0.1402,11,23,FALSE,23,"Isotropic",2804
"Pop24",0.1504375,10,24,FALSE,23,"Isotropic",2804
"Pop25",0.1618525,9,25,TRUE,23,"Isotropic",2804
"Pop01",0.12001,8,1,TRUE,24,"Isotropic",2804
"Pop02",0.13272,9,2,FALSE,24,"Isotropic",2804
"Pop03",0.161645,10,3,FALSE,24,"Isotropic",2804
"Pop04",0.1816075,15,4,FALSE,24,"Isotropic",2804
"Pop05",0.2084175,16,5,FALSE,24,"Isotropic",2804
"Pop06",0.24368,15,6,FALSE,24,"Isotropic",2804
"Pop07",0.2432125,15,7,FALSE,24,"Isotropic",2804
"Pop08",0.2807825,16,8,FALSE,24,"Isotropic",2804
"Pop09",0.2725225,15,9,FALSE,24,"Isotropic",2804
"Pop10",0.2066425,15,10,FALSE,24,"Isotropic",2804
"Pop11",0.233225,14,11,FALSE,24,"Isotropic",2804
"Pop12",0.1895075,14,12,FALSE,24,"Isotropic",2804
"Pop13",0.190945,14,13,FALSE,24,"Isotropic",2804
"Pop14",0.21425,16,14,FALSE,24,"Isotropic",2804
"Pop15",0.2725125,14,15,FALSE,24,"Isotropic",2804
"Pop16",0.2640025,14,16,FALSE,24,"Isotropic",2804
"Pop17",0.244965,14,17,FALSE,24,"Isotropic",2804
"Pop18",0.2548225,14,18,FALSE,24,"Isotropic",2804
"Pop19",0.2028275,13,19,FALSE,24,"Isotropic",2804
"Pop20",0.2140625,11,20,FALSE,24,"Isotropic",2804
"Pop21",0.1898175,11,21,FALSE,24,"Isotropic",2804
"Pop22",0.1868625,10,22,FALSE,24,"Isotropic",2804
"Pop23",0.194425,9,23,FALSE,24,"Isotropic",2804
"Pop24",0.198205,9,24,FALSE,24,"Isotropic",2804
"Pop25",0.1445325,9,25,TRUE,24,"Isotropic",2804
"Pop01",0.161785,9,1,TRUE,25,"Isotropic",2804
"Pop02",0.15024,9,2,FALSE,25,"Isotropic",2804
"Pop03",0.143135,10,3,FALSE,25,"Isotropic",2804
"Pop04",0.1393275,11,4,FALSE,25,"Isotropic",2804
"Pop05",0.19476,12,5,FALSE,25,"Isotropic",2804
"Pop06",0.2352575,13,6,FALSE,25,"Isotropic",2804
"Pop07",0.2357325,13,7,FALSE,25,"Isotropic",2804
"Pop08",0.2454125,12,8,FALSE,25,"Isotropic",2804
"Pop09",0.212535,13,9,FALSE,25,"Isotropic",2804
"Pop10",0.2025475,11,10,FALSE,25,"Isotropic",2804
"Pop11",0.1898025,9,11,FALSE,25,"Isotropic",2804
"Pop12",0.1705975,11,12,FALSE,25,"Isotropic",2804
"Pop13",0.1868175,11,13,FALSE,25,"Isotropic",2804
"Pop14",0.15117,10,14,FALSE,25,"Isotropic",2804
"Pop15",0.136695,10,15,FALSE,25,"Isotropic",2804
"Pop16",0.188705,10,16,FALSE,25,"Isotropic",2804
"Pop17",0.180455,11,17,FALSE,25,"Isotropic",2804
"Pop18",0.19637,11,18,FALSE,25,"Isotropic",2804
"Pop19",0.1812425,11,19,FALSE,25,"Isotropic",2804
"Pop20",0.1662625,10,20,FALSE,25,"Isotropic",2804
"Pop21",0.16874,9,21,FALSE,25,"Isotropic",2804
"Pop22",0.1384,9,22,FALSE,25,"Isotropic",2804
"Pop23",0.1097725,10,23,FALSE,25,"Isotropic",2804
"Pop24",0.0996275,7,24,FALSE,25,"Isotropic",2804
"Pop25",0.09767,6,25,TRUE,25,"Isotropic",2804
"Pop01",0.04001,3,1,TRUE,26,"Isotropic",2804
"Pop02",0.0446875,4,2,FALSE,26,"Isotropic",2804
"Pop03",0.0903175,6,3,FALSE,26,"Isotropic",2804
"Pop04",0.1085375,8,4,FALSE,26,"Isotropic",2804
"Pop05",0.0933425,10,5,FALSE,26,"Isotropic",2804
"Pop06",0.176355,15,6,FALSE,26,"Isotropic",2804
"Pop07",0.24747,17,7,FALSE,26,"Isotropic",2804
"Pop08",0.3289475,17,8,FALSE,26,"Isotropic",2804
"Pop09",0.31138,18,9,FALSE,26,"Isotropic",2804
"Pop10",0.303535,18,10,FALSE,26,"Isotropic",2804
"Pop11",0.323875,18,11,FALSE,26,"Isotropic",2804
"Pop12",0.277775,17,12,FALSE,26,"Isotropic",2804
"Pop13",0.2781225,15,13,FALSE,26,"Isotropic",2804
"Pop14",0.2528275,13,14,FALSE,26,"Isotropic",2804
"Pop15",0.2216925,14,15,FALSE,26,"Isotropic",2804
"Pop16",0.20031,14,16,FALSE,26,"Isotropic",2804
"Pop17",0.2255675,14,17,FALSE,26,"Isotropic",2804
"Pop18",0.23832,14,18,FALSE,26,"Isotropic",2804
"Pop19",0.2304175,14,19,FALSE,26,"Isotropic",2804
"Pop20",0.2837875,16,20,FALSE,26,"Isotropic",2804
"Pop21",0.25322,16,21,FALSE,26,"Isotropic",2804
"Pop22",0.2620675,16,22,FALSE,26,"Isotropic",2804
"Pop23",0.2739175,16,23,FALSE,26,"Isotropic",2804
"Pop24",0.2808725,15,24,FALSE,26,"Isotropic",2804
"Pop25",0.20732,13,25,TRUE,26,"Isotropic",2804
"Pop01",0.0663,8,1,TRUE,27,"Isotropic",2804
"Pop02",0.0770175,7,2,FALSE,27,"Isotropic",2804
"Pop03",0.10615,10,3,FALSE,27,"Isotropic",2804
"Pop04",0.1597075,10,4,FALSE,27,"Isotropic",2804
"Pop05",0.1891425,12,5,FALSE,27,"Isotropic",2804
"Pop06",0.20926,13,6,FALSE,27,"Isotropic",2804
"Pop07",0.1736925,12,7,FALSE,27,"Isotropic",2804
"Pop08",0.158865,10,8,FALSE,27,"Isotropic",2804
"Pop09",0.1761275,12,9,FALSE,27,"Isotropic",2804
"Pop10",0.185525,12,10,FALSE,27,"Isotropic",2804
"Pop11",0.15157,13,11,FALSE,27,"Isotropic",2804
"Pop12",0.1607,14,12,FALSE,27,"Isotropic",2804
"Pop13",0.165725,14,13,FALSE,27,"Isotropic",2804
"Pop14",0.214815,12,14,FALSE,27,"Isotropic",2804
"Pop15",0.19558,12,15,FALSE,27,"Isotropic",2804
"Pop16",0.1638675,10,16,FALSE,27,"Isotropic",2804
"Pop17",0.180405,11,17,FALSE,27,"Isotropic",2804
"Pop18",0.1818175,13,18,FALSE,27,"Isotropic",2804
"Pop19",0.184,13,19,FALSE,27,"Isotropic",2804
"Pop20",0.1688425,13,20,FALSE,27,"Isotropic",2804
"Pop21",0.11468,9,21,FALSE,27,"Isotropic",2804
"Pop22",0.0843125,7,22,FALSE,27,"Isotropic",2804
"Pop23",0.14098,8,23,FALSE,27,"Isotropic",2804
"Pop24",0.1024075,8,24,FALSE,27,"Isotropic",2804
"Pop25",0.087815,7,25,TRUE,27,"Isotropic",2804
"Pop01",0.21413,12,1,TRUE,28,"Isotropic",2804
"Pop02",0.17736,12,2,FALSE,28,"Isotropic",2804
"Pop03",0.2011025,14,3,FALSE,28,"Isotropic",2804
"Pop04",0.2325975,14,4,FALSE,28,"Isotropic",2804
"Pop05",0.21235,14,5,FALSE,28,"Isotropic",2804
"Pop06",0.2458225,14,6,FALSE,28,"Isotropic",2804
"Pop07",0.242815,14,7,FALSE,28,"Isotropic",2804
"Pop08",0.260735,17,8,FALSE,28,"Isotropic",2804
"Pop09",0.2674275,17,9,FALSE,28,"Isotropic",2804
"Pop10",0.314035,17,10,FALSE,28,"Isotropic",2804
